entry_time,direction,entry,exit,exit_type,hold_bars,funding,pnl_pct,win,prob
2026-04-08 09:00:00,LONG,71714.71,72431.86,tp,4,5e-05,0.00895,1,0.596
2026-04-08 13:00:00,LONG,71635.81,71206.0,sl,1,1.3e-05,-0.007013,0,0.6471
2026-04-08 14:00:00,LONG,70948.34,71657.82,tp,2,2.5e-05,0.008975,1,0.7394
2026-04-08 15:00:00,LONG,71345.66,70917.58,sl,8,0.0001,-0.0071,0,0.6491
2026-04-08 18:00:00,LONG,71135.18,70708.37,sl,6,7.5e-05,-0.007075,0,0.6164
2026-04-08 19:00:00,LONG,71354.14,70926.01,sl,4,5e-05,-0.00705,0,0.6252
2026-04-15 06:00:00,LONG,73928.57,74353.09,timeout,12,0.00015,0.004592,1,0.5825
2026-04-30 04:00:00,LONG,75534.75,76290.1,tp,5,6.3e-05,0.008938,1,0.5812
2026-05-04 00:00:00,SHORT,78507.87,78978.91,sl,1,1.3e-05,-0.006977,0,0.66
2026-05-04 08:00:00,SHORT,79668.45,78871.76,tp,2,2.5e-05,0.009076,1,0.6039
2026-05-04 10:00:00,SHORT,78900.79,79374.19,sl,4,5e-05,-0.007014,0,0.6072
2026-05-04 13:00:00,SHORT,78750.61,79223.11,sl,1,1.3e-05,-0.006977,0,0.6002
2026-05-06 01:00:00,LONG,81480.06,82294.86,tp,9,0.000113,0.008888,1,0.602
2026-05-15 00:00:00,SHORT,81477.91,80663.13,tp,5,6.3e-05,0.009039,1,0.6302
2026-05-15 01:00:00,SHORT,81090.44,80279.54,tp,12,0.00015,0.008951,1,0.6436
2026-05-15 02:00:00,SHORT,81258.49,80445.91,tp,3,3.8e-05,0.009064,1,0.6956
2026-05-15 05:00:00,SHORT,80319.83,80801.75,sl,2,2.5e-05,-0.006989,0,0.6736
2026-05-15 06:00:00,SHORT,80539.71,79734.31,tp,7,8.7e-05,0.009014,1,0.6792
2026-05-15 07:00:00,SHORT,80774.47,79966.73,tp,6,7.5e-05,0.009026,1,0.7022
2026-05-15 14:00:00,SHORT,79110.79,79195.12,timeout,12,0.00015,-0.002215,0,0.5875
2026-06-01 00:00:00,SHORT,73848.06,73109.58,tp,6,7.5e-05,0.009026,1,0.5965
2026-06-01 01:00:00,SHORT,73256.27,73695.81,sl,1,1.3e-05,-0.006977,0,0.6565
2026-06-01 02:00:00,SHORT,73753.11,73015.57,tp,4,5e-05,0.009051,1,0.6108
2026-06-01 04:00:00,SHORT,73499.24,72764.25,tp,3,3.8e-05,0.009064,1,0.6271
2026-06-09 03:00:00,SHORT,62843.73,63220.79,sl,1,1.3e-05,-0.006977,0,0.6027
2026-06-09 04:00:00,SHORT,63210.74,62578.63,tp,7,8.7e-05,0.009014,1,0.5936
2026-06-09 05:00:00,SHORT,63307.01,62673.94,tp,4,5e-05,0.009051,1,0.621
2026-06-09 06:00:00,SHORT,63268.35,62635.67,tp,3,3.8e-05,0.009064,1,0.6045
