thr,lev,pt,conc,windows,max,median,p_target,p_10x,p_loss,p_bust,worst,best_start
-15.0,15.0,0.25,4,189,13.788268763568515,2.226211145139294,0.0,6.349206349206349,35.978835978835974,24.867724867724867,0.0,2020-10-18 04:00:00
-15.0,15.0,0.5,2,189,23.04165941176755,2.966725669008404,0.0,7.4074074074074066,38.095238095238095,30.687830687830687,-0.1697289099960423,2020-10-18 04:00:00
-15.0,15.0,1.0,1,189,27.423832636054314,1.0490495525482186,0.0,4.232804232804233,49.735449735449734,47.08994708994709,-0.3694578199920848,2020-10-18 04:00:00
-15.0,20.0,0.05,20,189,5.461372597007564,0.3519412388687586,0.0,0.0,67.72486772486772,31.746031746031743,-0.8613311126638103,2024-12-11 04:00:00
-15.0,20.0,0.1,10,189,5.163193986629368,0.378624615529224,0.0,0.0,58.201058201058196,34.39153439153439,-0.013294451400638424,2023-03-07 04:00:00
-15.0,20.0,0.25,4,189,10.63162618147853,0.014965054156280827,0.0,0.5291005291005291,55.55555555555556,48.67724867724868,-0.09323612850159638,2023-03-07 04:00:00
-15.0,20.0,0.5,2,189,19.001395521353444,0.0,0.0,12.16931216931217,61.904761904761905,59.78835978835979,-0.42926953981007965,2023-03-07 04:00:00
-15.0,20.0,1.0,1,189,18.00764119948463,0.0,0.0,11.64021164021164,68.78306878306879,67.72486772486772,0.0,2023-03-07 04:00:00
-18.0,3.0,0.05,20,189,3.2785488274982444,1.3435866288509477,0.0,0.0,17.46031746031746,0.0,0.3985761694215357,2020-05-06 04:00:00
-18.0,3.0,0.1,10,189,5.496876407766418,1.5508526411566552,0.0,0.0,24.867724867724867,0.0,0.25661206185089186,2020-10-03 04:00:00
-18.0,3.0,0.25,4,189,7.611961202977568,1.6458482106701673,0.0,0.0,28.57142857142857,7.4074074074074066,0.0,2020-10-03 04:00:00
-18.0,3.0,0.5,2,189,7.79352118030822,1.7753313574965288,0.0,0.0,26.984126984126984,7.936507936507936,0.0,2020-09-18 04:00:00
-18.0,3.0,1.0,1,189,8.718972783033035,1.8323751753791409,0.0,0.0,37.56613756613756,21.164021164021165,0.0,2020-09-18 04:00:00
-18.0,5.0,0.05,20,189,4.493748549141078,1.5298634688778208,0.0,0.0,30.158730158730158,11.64021164021164,0.0,2020-10-03 04:00:00
-18.0,5.0,0.1,10,189,6.190005746383994,1.634873376788844,0.0,0.0,26.984126984126984,8.994708994708994,0.0,2020-10-03 04:00:00
-18.0,5.0,0.25,4,189,7.367190569926377,1.4850184506389947,0.0,0.0,37.03703703703704,15.873015873015872,-0.0016701495396114763,2020-10-03 04:00:00
-18.0,5.0,0.5,2,189,8.7478938409527,1.7234488957417151,0.0,0.0,33.33333333333333,17.989417989417987,0.0,2018-01-17 04:00:00
-18.0,5.0,1.0,1,189,8.647508253615506,2.0212987645108327,0.0,0.0,35.44973544973545,23.28042328042328,0.0,2020-09-18 04:00:00
-18.0,8.0,0.05,20,189,5.578702661095282,1.4554705195893591,0.0,0.0,31.746031746031743,12.16931216931217,0.0,2024-04-15 04:00:00
-18.0,8.0,0.1,10,189,7.1129051225822595,1.4090238711202858,0.0,0.0,31.216931216931215,10.582010582010582,-0.17749856064341052,2020-09-18 04:00:00
-18.0,8.0,0.25,4,189,12.096108115396405,1.4094154069853426,0.0,0.5291005291005291,39.15343915343915,20.105820105820104,-0.1127052273997689,2020-09-18 04:00:00
-18.0,8.0,0.5,2,189,6.733202857136929,1.86612805159898,0.0,0.0,35.978835978835974,27.513227513227513,0.0,2024-04-15 04:00:00
-18.0,8.0,1.0,1,189,9.281149194655189,2.197036701098958,0.0,0.0,35.978835978835974,31.746031746031743,-0.41776128005159063,2021-08-14 04:00:00
-18.0,10.0,0.05,20,189,6.573619136189362,1.3208887259792528,0.0,0.0,36.507936507936506,12.16931216931217,0.0,2024-04-15 04:00:00
-18.0,10.0,0.1,10,189,5.608648520187628,1.2437867308883814,0.0,0.0,46.03174603174603,16.402116402116402,-0.15959013587210816,2020-09-18 04:00:00
-18.0,10.0,0.25,4,189,11.313204181521279,1.4763172600898447,0.0,0.5291005291005291,37.56613756613756,15.873015873015872,0.0,2020-09-18 04:00:00
-18.0,10.0,0.5,2,189,5.849444513811536,1.8886786855529079,0.0,0.0,40.21164021164021,25.925925925925924,0.0,2018-03-18 04:00:00
-18.0,10.0,1.0,1,189,7.413406009434215,2.435426040633714,0.0,0.0,34.92063492063492,30.158730158730158,-0.5171368506713674,2021-08-14 04:00:00
-18.0,15.0,0.05,20,189,6.3900328110750495,0.8038747791624744,0.0,0.0,55.55555555555556,25.396825396825395,-0.3843020674601434,2024-04-15 04:00:00
-18.0,15.0,0.1,10,189,3.2970824411768036,0.378975304825346,0.0,0.0,74.60317460317461,30.687830687830687,-0.1704229360102058,2017-09-04 04:00:00
-18.0,15.0,0.25,4,189,6.0935304473191065,0.6142899449159962,0.0,0.0,64.55026455026454,21.693121693121693,-0.21249999999999986,2024-04-15 04:00:00
-18.0,15.0,0.5,2,189,3.962914723983399,0.7135798898319922,0.0,0.0,58.201058201058196,41.269841269841265,-0.45499999999999996,2023-03-07 04:00:00
-18.0,15.0,1.0,1,189,8.501723701549961,0.560696020457089,0.0,0.0,60.84656084656085,43.91534391534391,-0.011114195699671425,2023-11-17 04:00:00
-18.0,20.0,0.05,20,189,6.855568057708551,0.8683302854353332,0.0,0.0,54.4973544973545,23.809523809523807,-0.3692448618766836,2024-04-15 04:00:00
-18.0,20.0,0.1,10,189,4.03277057486754,0.25823196809841853,0.0,0.0,73.01587301587301,40.74074074074074,-0.24091479187325776,2025-02-09 04:00:00
-18.0,20.0,0.25,4,189,4.972103743455386,0.44541471427685453,0.0,0.0,70.8994708994709,39.15343915343915,-0.7331013265143036,2017-10-04 04:00:00
-18.0,20.0,0.5,2,189,6.15801380548019,1.1418903006820127,0.0,0.0,49.2063492063492,41.269841269841265,-0.43999999999999995,2017-09-19 04:00:00
-18.0,20.0,1.0,1,189,11.93028854407314,0.0,0.0,4.232804232804233,59.78835978835979,53.96825396825397,-0.8985390796201593,2022-05-26 04:00:00
-22.0,3.0,0.05,20,179,2.2013991364542704,1.3734258380861861,0.0,0.0,11.731843575418994,0.0,0.7700895268944189,2024-02-15 04:00:00
-22.0,3.0,0.1,10,179,2.867415544969166,1.2879765065514326,0.0,0.0,23.463687150837988,0.0,0.506050135997575,2017-09-04 04:00:00
-22.0,3.0,0.25,4,179,5.06682667361256,1.4822512969435635,0.0,0.0,22.3463687150838,0.0,0.23339602151393343,2017-09-04 04:00:00
-22.0,3.0,0.5,2,179,6.746761774362934,1.6119219967190983,0.0,0.0,22.3463687150838,0.0,0.30538805312946365,2017-09-04 04:00:00
-22.0,3.0,1.0,1,179,8.077371083297939,2.036115014587953,0.0,0.0,9.497206703910614,1.675977653631285,0.0,2018-01-17 04:00:00
-22.0,5.0,0.05,20,179,2.8799056190675194,1.3876963865959453,0.0,0.0,25.139664804469277,0.0,0.06293193853925047,2024-02-15 04:00:00
-22.0,5.0,0.1,10,179,4.030848509893861,1.4686801998195804,0.0,0.0,31.28491620111732,12.290502793296088,0.0,2017-09-04 04:00:00
-22.0,5.0,0.25,4,179,7.5742676267174,1.7167415564246786,0.0,0.0,36.312849162011176,13.966480446927374,-0.10143154684301553,2017-09-04 04:00:00
-22.0,5.0,0.5,2,179,10.907835893177957,1.7465379943710269,0.0,0.5586592178770949,37.43016759776536,18.435754189944134,-0.03192480731065178,2017-09-04 04:00:00
-22.0,5.0,1.0,1,179,11.818484475439616,2.308877806873358,0.0,0.5586592178770949,26.81564245810056,10.614525139664805,-0.07489502347838281,2017-09-04 04:00:00
-22.0,8.0,0.05,20,179,3.716696058264239,1.2623268750558743,0.0,0.0,38.547486033519554,6.70391061452514,0.0,2024-10-12 04:00:00
-22.0,8.0,0.1,10,179,4.891042542232356,1.5356263837001174,0.0,0.0,34.63687150837989,12.849162011173185,0.0,2021-01-01 04:00:00
-22.0,8.0,0.25,4,179,7.54407357484407,1.1566681930309755,0.0,0.0,49.162011173184354,16.201117318435752,0.0,2018-01-17 04:00:00
-22.0,8.0,0.5,2,179,11.719763969361889,0.9765155210625309,0.0,0.5586592178770949,50.27932960893855,27.37430167597765,-0.2932955518580234,2018-01-17 04:00:00
-22.0,8.0,1.0,1,179,20.427194925049292,1.4285064141064154,0.0,0.5586592178770949,43.575418994413404,25.139664804469277,-0.7482326869806084,2018-01-17 04:00:00
-22.0,10.0,0.05,20,179,4.523131620763138,1.5513219490131955,0.0,0.0,35.19553072625698,5.58659217877095,0.0,2024-10-12 04:00:00
-22.0,10.0,0.1,10,179,5.157141874193987,1.6808171876396854,0.0,0.0,32.960893854748605,11.1731843575419,0.0,2024-04-15 04:00:00
-22.0,10.0,0.25,4,179,7.870390335034802,1.168597101103495,0.0,0.0,45.2513966480447,13.966480446927374,0.0,2018-01-17 04:00:00
-22.0,10.0,0.5,2,179,9.400427007944993,1.1483999794941986,0.0,0.0,44.134078212290504,25.69832402234637,-0.3566194398225294,2018-01-17 04:00:00
-22.0,10.0,1.0,1,179,6.462612536354117,1.9673316418639986,0.0,0.0,28.49162011173184,17.877094972067038,-0.6852908587257602,2018-11-28 04:00:00
-22.0,15.0,0.05,20,179,6.270141323009948,1.3867063847955658,0.0,0.0,45.81005586592179,13.40782122905028,0.0,2024-10-12 04:00:00
-22.0,15.0,0.1,10,179,6.978775121321375,1.6627535079131726,0.0,0.0,41.340782122905026,18.994413407821227,0.0,2024-04-15 04:00:00
-22.0,15.0,0.25,4,179,9.39440996225212,0.981354438708218,0.0,0.0,51.39664804469274,31.843575418994412,-0.5427866898878828,2018-01-17 04:00:00
-22.0,15.0,0.5,2,179,13.88060146139251,1.1064873571696952,0.0,6.145251396648044,43.575418994413404,34.63687150837989,-0.7658971870536289,2018-01-17 04:00:00
-22.0,15.0,1.0,1,179,24.30342994753703,1.8326903870162283,0.0,1.675977653631285,39.66480446927375,31.843575418994412,-0.3385504735504712,2018-02-16 04:00:00
-22.0,20.0,0.05,20,179,6.61036443165254,0.9711172278545062,0.0,0.0,56.424581005586596,13.966480446927374,-0.17727158041329588,2024-12-11 04:00:00
-22.0,20.0,0.1,10,179,6.740317644393126,0.835541580309499,0.0,0.0,54.7486033519553,22.3463687150838,-0.09404499396958099,2024-12-11 04:00:00
-22.0,20.0,0.25,4,179,6.885975206251404,0.7576582381131302,0.0,0.0,58.10055865921788,37.988826815642454,-0.19999999999999996,2024-04-15 04:00:00
-22.0,20.0,0.5,2,179,9.322274404945041,0.4191157376315193,0.0,0.0,60.33519553072626,41.340782122905026,-0.43999999999999995,2024-04-15 04:00:00
-22.0,20.0,1.0,1,179,7.139498746867166,0.0,0.0,0.0,54.7486033519553,53.63128491620112,-0.9199999999999999,2018-02-16 04:00:00
