entry_time,direction,entry,exit,exit_type,pnl_pct,win,prob,fold
2022-01-01 00:00:00,LONG,518.36,520.95,tp,0.004,1,0.6995,1
2022-01-01 04:00:00,SHORT,515.54,512.96,tp,0.004025,1,0.7127,1
2022-01-01 08:00:00,LONG,514.06,516.63,tp,0.004,1,0.6858,1
2022-01-01 20:00:00,SHORT,527.04,524.4,tp,0.004025,1,0.8953,1
2022-01-02 04:00:00,LONG,522.36,520.79,sl,-0.004,0,0.864,1
2022-01-02 16:00:00,SHORT,528.74,530.32,sl,-0.003991,0,0.7976,1
2022-01-02 20:00:00,LONG,531.27,529.67,sl,-0.004,0,0.6851,1
2022-01-03 04:00:00,LONG,525.76,528.39,tp,0.004,1,0.816,1
2022-01-03 08:00:00,SHORT,530.73,528.08,tp,0.004025,1,0.7368,1
2022-01-03 12:00:00,SHORT,526.94,524.3,tp,0.004025,1,0.7975,1
2022-01-03 16:00:00,SHORT,513.84,511.27,tp,0.004025,1,0.7065,1
2022-01-03 20:00:00,SHORT,511.64,509.09,tp,0.004025,1,0.723,1
2022-01-04 00:00:00,LONG,509.55,512.1,tp,0.004,1,0.7645,1
2022-01-04 12:00:00,SHORT,515.34,512.77,tp,0.004025,1,0.8001,1
2022-01-04 16:00:00,SHORT,509.55,507.0,tp,0.004025,1,0.6816,1
2022-01-04 20:00:00,LONG,507.15,509.69,tp,0.004,1,0.6997,1
2022-01-05 00:00:00,LONG,512.36,514.92,tp,0.004,1,0.6549,1
2022-01-05 08:00:00,SHORT,511.44,508.89,tp,0.004025,1,0.8739,1
2022-01-05 12:00:00,SHORT,512.14,509.58,tp,0.004025,1,0.7946,1
2022-01-05 16:00:00,LONG,493.05,491.57,sl,-0.004,0,0.8369,1
2022-01-05 20:00:00,LONG,474.34,472.91,sl,-0.004,0,0.9477,1
2022-01-06 00:00:00,LONG,465.43,467.76,tp,0.004,1,0.9174,1
2022-01-06 04:00:00,SHORT,471.86,469.5,tp,0.004025,1,0.8981,1
2022-01-06 08:00:00,LONG,462.93,465.25,tp,0.004,1,0.9384,1
2022-01-06 12:00:00,LONG,472.44,474.8,tp,0.004,1,0.8839,1
2022-01-06 16:00:00,SHORT,477.36,474.97,tp,0.004025,1,0.9313,1
2022-01-06 20:00:00,LONG,472.84,471.42,sl,-0.004,0,0.8288,1
2022-01-07 00:00:00,LONG,454.03,452.66,sl,-0.004,0,0.8999,1
2022-01-07 04:00:00,LONG,447.52,449.76,tp,0.004,1,0.9413,1
2022-01-07 08:00:00,LONG,453.53,455.79,tp,0.004,1,0.865,1
2022-01-07 12:00:00,LONG,445.32,447.55,tp,0.004,1,0.9015,1
2022-01-07 16:00:00,LONG,451.23,449.87,sl,-0.004,0,0.903,1
2022-01-07 20:00:00,LONG,448.32,450.57,tp,0.004,1,0.8662,1
2022-01-08 00:00:00,LONG,451.73,453.98,tp,0.004,1,0.8332,1
2022-01-08 04:00:00,LONG,456.63,458.91,tp,0.004,1,0.7406,1
2022-01-08 08:00:00,SHORT,455.97,453.69,tp,0.004025,1,0.8513,1
2022-01-08 12:00:00,LONG,448.22,446.88,sl,-0.004,0,0.7123,1
2022-01-08 16:00:00,LONG,421.81,423.92,tp,0.004,1,0.9587,1
2022-01-08 20:00:00,LONG,430.11,432.27,tp,0.004,1,0.8493,1
2022-01-09 00:00:00,LONG,433.02,435.18,tp,0.004,1,0.8203,1
2022-01-09 04:00:00,SHORT,433.58,431.42,tp,0.004025,1,0.8686,1
2022-01-09 08:00:00,SHORT,434.98,432.81,tp,0.004025,1,0.7156,1
2022-01-09 12:00:00,LONG,430.11,432.27,tp,0.004,1,0.9541,1
2022-01-09 16:00:00,LONG,443.82,442.49,sl,-0.004,0,0.79,1
2022-01-09 20:00:00,LONG,438.92,437.6,sl,-0.004,0,0.7546,1
2022-01-10 04:00:00,SHORT,441.68,439.47,tp,0.004025,1,0.9045,1
2022-01-10 08:00:00,LONG,434.12,432.81,sl,-0.004,0,0.7566,1
2022-01-10 12:00:00,LONG,416.31,418.39,tp,0.004,1,0.946,1
2022-01-10 16:00:00,LONG,419.61,421.71,tp,0.004,1,0.8896,1
2022-01-10 20:00:00,LONG,424.91,427.04,tp,0.004,1,0.759,1
2022-01-11 00:00:00,LONG,433.92,436.09,tp,0.004,1,0.8439,1
2022-01-11 04:00:00,LONG,442.32,444.53,tp,0.004,1,0.8456,1
2022-01-11 08:00:00,LONG,448.62,450.87,tp,0.004,1,0.9133,1
2022-01-11 12:00:00,LONG,452.73,454.99,tp,0.004,1,0.8549,1
2022-01-11 16:00:00,SHORT,459.77,461.15,sl,-0.003991,0,0.9522,1
2022-01-11 20:00:00,SHORT,463.37,461.05,tp,0.004025,1,0.8169,1
2022-01-12 00:00:00,LONG,459.73,462.03,tp,0.004,1,0.8125,1
2022-01-12 04:00:00,LONG,459.23,461.53,tp,0.004,1,0.8181,1
2022-01-12 08:00:00,LONG,468.23,470.58,tp,0.004,1,0.8451,1
2022-01-12 12:00:00,LONG,482.44,484.85,tp,0.004,1,0.8763,1
2022-01-12 16:00:00,SHORT,486.96,488.42,sl,-0.003991,0,0.8557,1
2022-01-12 20:00:00,SHORT,487.56,485.12,tp,0.004025,1,0.9579,1
2022-01-13 00:00:00,LONG,478.84,481.23,tp,0.004,1,0.8639,1
2022-01-13 04:00:00,SHORT,482.76,480.34,tp,0.004025,1,0.7102,1
2022-01-13 08:00:00,SHORT,477.86,475.47,tp,0.004025,1,0.7953,1
2022-01-13 12:00:00,SHORT,473.76,471.39,tp,0.004025,1,0.9214,1
2022-01-13 16:00:00,LONG,475.34,477.71,tp,0.004,1,0.7682,1
2022-01-13 20:00:00,LONG,475.44,477.81,tp,0.004,1,0.7238,1
2022-01-14 00:00:00,LONG,480.34,482.74,tp,0.004,1,0.8275,1
2022-01-14 04:00:00,SHORT,484.06,481.64,tp,0.004025,1,0.9292,1
2022-01-14 08:00:00,SHORT,471.66,469.31,tp,0.004025,1,0.8915,1
2022-01-14 12:00:00,LONG,481.64,484.05,tp,0.004,1,0.9144,1
2022-01-14 16:00:00,LONG,485.94,488.37,tp,0.004,1,0.7649,1
2022-01-14 20:00:00,LONG,490.24,492.7,tp,0.004,1,0.8283,1
2022-01-15 00:00:00,LONG,488.24,490.69,tp,0.004,1,0.7546,1
2022-01-15 04:00:00,LONG,494.45,492.96,sl,-0.004,0,0.7448,1
