entry_time,direction,entry,exit,exit_type,pnl_pct,win,prob,fold
2022-01-22 19:00:00,LONG,34545.88,34718.61,tp,0.004,1,0.6645,1
2022-01-31 12:00:00,LONG,37099.69,37285.19,tp,0.004,1,0.6584,1
2022-02-17 02:00:00,SHORT,43973.48,43753.61,tp,0.004025,1,0.6724,1
2022-02-23 00:00:00,SHORT,38118.84,37928.25,tp,0.004025,1,0.6819,1
2022-02-23 01:00:00,SHORT,38043.47,37853.25,tp,0.004025,1,0.6751,1
2022-02-24 00:00:00,LONG,36774.2,36958.07,tp,0.004,1,0.7303,1
2022-04-01 03:00:00,SHORT,44577.68,44711.41,sl,-0.003991,0,0.779,2
2022-04-01 07:00:00,SHORT,44993.18,45128.16,sl,-0.003991,0,0.6822,2
2022-04-01 08:00:00,SHORT,45114.49,45249.83,sl,-0.003991,0,0.7206,2
2022-04-01 09:00:00,SHORT,45053.46,45188.62,sl,-0.003991,0,0.7427,2
2022-04-01 10:00:00,SHORT,45200.39,44974.39,tp,0.004025,1,0.7513,2
2022-04-01 12:00:00,SHORT,45223.04,45358.71,sl,-0.003991,0,0.7065,2
2022-04-05 00:00:00,SHORT,46488.75,46628.22,sl,-0.003991,0,0.7151,2
2022-04-05 01:00:00,SHORT,46608.92,46748.75,sl,-0.003991,0,0.7571,2
2022-04-05 02:00:00,SHORT,46602.69,46742.5,sl,-0.003991,0,0.7778,2
2022-04-05 03:00:00,SHORT,46622.5,46762.36,sl,-0.003991,0,0.7565,2
2022-04-05 04:00:00,SHORT,46746.62,46886.86,sl,-0.003991,0,0.7142,2
2022-04-05 05:00:00,SHORT,46676.64,46816.67,sl,-0.003991,0,0.664,2
2022-04-05 06:00:00,SHORT,46585.99,46725.74,sl,-0.003991,0,0.6774,2
2022-04-05 07:00:00,SHORT,46686.64,46826.69,sl,-0.003991,0,0.6847,2
2022-04-05 08:00:00,SHORT,46642.56,46782.48,sl,-0.003991,0,0.6803,2
2022-04-05 09:00:00,SHORT,46548.12,46687.77,sl,-0.003991,0,0.6931,2
2022-04-05 10:00:00,SHORT,46625.39,46765.26,sl,-0.003991,0,0.723,2
2022-04-05 11:00:00,SHORT,46660.03,46800.01,sl,-0.003991,0,0.7723,2
2022-04-05 12:00:00,SHORT,46744.61,46510.88,tp,0.004025,1,0.6995,2
2022-04-05 13:00:00,SHORT,46400.71,46168.7,tp,0.004025,1,0.7385,2
2022-04-05 15:00:00,SHORT,45740.84,45878.06,sl,-0.003991,0,0.7011,2
2022-04-05 16:00:00,SHORT,45906.0,46043.71,sl,-0.003991,0,0.6985,2
2022-04-05 17:00:00,SHORT,45946.03,45716.3,tp,0.004025,1,0.7534,2
2022-04-05 18:00:00,SHORT,45870.09,45640.74,tp,0.004025,1,0.6638,2
2022-04-05 19:00:00,SHORT,46009.48,45779.44,tp,0.004025,1,0.7383,2
2022-04-10 01:00:00,SHORT,42745.85,42874.08,sl,-0.003991,0,0.6577,2
2022-04-13 15:00:00,LONG,41178.76,41055.22,sl,-0.004,0,0.6719,2
2022-04-22 06:00:00,SHORT,40657.75,40454.46,tp,0.004025,1,0.6762,2
2022-04-22 07:00:00,SHORT,40689.24,40485.79,tp,0.004025,1,0.6666,2
2022-04-26 00:00:00,SHORT,40534.42,40656.03,sl,-0.003991,0,0.8004,2
2022-04-26 01:00:00,SHORT,40454.75,40576.12,sl,-0.003991,0,0.7135,2
2022-04-26 02:00:00,SHORT,40504.06,40625.57,sl,-0.003991,0,0.7333,2
2022-04-26 03:00:00,SHORT,40515.02,40636.57,sl,-0.003991,0,0.7036,2
2022-04-26 04:00:00,SHORT,40539.73,40661.35,sl,-0.003991,0,0.6542,2
2022-04-26 05:00:00,SHORT,40569.29,40690.99,sl,-0.003991,0,0.721,2
2022-04-26 06:00:00,SHORT,40504.01,40625.52,sl,-0.003991,0,0.7329,2
2022-04-26 07:00:00,SHORT,40564.21,40685.9,sl,-0.003991,0,0.7119,2
2022-04-26 08:00:00,SHORT,40491.68,40289.23,tp,0.004025,1,0.7452,2
2022-04-26 09:00:00,SHORT,40362.09,40483.18,sl,-0.003991,0,0.6851,2
2022-05-04 06:00:00,LONG,38428.4,38620.55,tp,0.004,1,0.7062,2
2022-05-04 07:00:00,LONG,38720.67,38914.27,tp,0.004,1,0.7081,2
2022-05-04 08:00:00,LONG,38988.01,38871.05,sl,-0.004,0,0.7338,2
2022-05-04 09:00:00,LONG,38903.57,39098.09,tp,0.004,1,0.7146,2
2022-05-04 11:00:00,LONG,39021.8,38904.74,sl,-0.004,0,0.6827,2
2022-05-04 12:00:00,LONG,38983.76,38866.81,sl,-0.004,0,0.6554,2
2022-05-04 13:00:00,LONG,38731.42,38925.07,tp,0.004,1,0.6758,2
2022-05-04 14:00:00,LONG,38805.6,38999.63,tp,0.004,1,0.6877,2
2022-05-08 16:00:00,LONG,34400.38,34297.18,sl,-0.004,0,0.6551,2
2022-05-17 00:00:00,LONG,30165.11,30074.61,sl,-0.004,0,0.7113,2
2022-05-17 01:00:00,LONG,30013.27,29923.23,sl,-0.004,0,0.7153,2
2022-05-17 02:00:00,LONG,30080.03,30230.43,tp,0.004,1,0.7603,2
2022-05-18 00:00:00,SHORT,30486.33,30333.9,tp,0.004025,1,0.6657,2
2022-05-26 00:00:00,LONG,29801.68,29712.28,sl,-0.004,0,0.6517,2
2022-05-26 02:00:00,LONG,29824.45,29734.98,sl,-0.004,0,0.6831,2
2022-05-26 03:00:00,LONG,29852.08,29762.52,sl,-0.004,0,0.6541,2
2022-06-03 00:00:00,SHORT,30386.33,30477.49,sl,-0.003991,0,0.7132,2
2022-06-03 01:00:00,SHORT,30613.07,30460.0,tp,0.004025,1,0.7163,2
