feature,bin,n_train,edge_train,n_hold,edge_hold,wr_hold,wr_lo,wr_hi,mean_hold,group,same_sign,abs_hold
body_pct,"(-56.315, -6.114]",6519,1.584988998183389,2758,0.8385723276971999,48.47715736040609,46.61536337530654,50.34318775955941,0.46434013990058814,[A]캔들,True,0.8385723276971999
body_pct,"(-6.114, -3.477]",6518,-0.1396455810453312,4845,0.6154216514190908,45.18059855521156,43.78359848447154,46.58523517674769,0.241189463622479,[A]캔들,False,0.6154216514190908
body_pct,"(-3.477, -2.002]",6518,-1.3683145639618228,4935,-0.09432668844748843,44.19452887537994,42.813984928905384,45.58410421005385,-0.4685588762441002,[A]캔들,True,0.09432668844748843
body_pct,"(-2.002, -0.898]",6518,-1.2154296934155726,4673,0.4421371330608768,46.05178686068906,44.62648920244766,47.48357071491195,0.06790494526426506,[A]캔들,False,0.4421371330608768
body_pct,"(-0.898, 0.0117]",6518,-1.225363860129782,4283,-0.28223856641231465,44.17464394116274,42.69327048467056,45.666458039005235,-0.6564707542089264,[A]캔들,True,0.28223856641231465
body_pct,"(0.0117, 0.943]",6518,-1.075566548766018,4250,-0.330731892885838,43.03529411764706,41.553646635908564,44.52952110592742,-0.7049640806824498,[A]캔들,True,0.330731892885838
body_pct,"(0.943, 2.035]",6518,-0.38479830967530004,4291,-0.6973735370840912,43.34653926823584,41.87039424072449,44.8345869162057,-1.071605724880703,[A]캔들,True,0.6973735370840912
body_pct,"(2.035, 3.564]",6518,-0.11768793916943743,4149,-0.9459088587724922,42.299349240780906,40.803865547580685,43.80907995941865,-1.320141046569104,[A]캔들,True,0.9459088587724922
body_pct,"(3.564, 6.451]",6518,0.46350748665746844,3992,0.043722969374080045,41.65831663326654,40.13772084569982,43.19495180078346,-0.3305092184225317,[A]캔들,True,0.043722969374080045
body_pct,"(6.451, 1301.6]",6519,3.4775333125941494,2739,0.8987940625859205,43.48302300109529,41.636867088114144,45.34743415625956,0.5245618747893088,[A]캔들,True,0.8987940625859205
range_pct,"(0.338, 3.127]",6519,-2.5882681811650605,4538,0.49871488092224103,49.889819303658,48.43576309117697,51.344061903160124,0.12448269312562923,[A]캔들,False,0.49871488092224103
range_pct,"(3.127, 4.13]",6518,-2.0667767091111506,5171,0.04547933640522284,44.324115258170565,42.974813271959306,45.68184435404416,-0.32875285139138893,[A]캔들,False,0.04547933640522284
range_pct,"(4.13, 5.05]",6518,-1.6026102420338868,5447,-0.11907918719301325,44.281255737102995,42.96661366615613,45.603958628588224,-0.493311374989625,[A]캔들,True,0.11907918719301325
range_pct,"(5.05, 6.002]",6518,-1.1657192778988492,5342,-0.6704637029730347,42.7929614376638,41.471777994395616,44.12450304767642,-1.0446958907696464,[A]캔들,True,0.6704637029730347
range_pct,"(6.002, 7.051]",6518,-0.6204820857838582,4975,-1.229891828620003,40.50251256281407,39.146236000664835,41.873445364574806,-1.6041240164166146,[A]캔들,True,1.229891828620003
range_pct,"(7.051, 8.27]",6518,-0.3204692945572716,4220,-0.7280259820006942,41.99052132701422,40.509361718307474,43.486250238353016,-1.102258169797306,[A]캔들,True,0.7280259820006942
range_pct,"(8.27, 9.843]",6518,-0.40117256095174003,3810,-0.08024475843164697,42.125984251968504,40.56681400092504,43.70101715388748,-0.45447694622825874,[A]캔들,True,0.08024475843164697
range_pct,"(9.843, 12.121]",6518,0.7465860264375257,3102,1.2413444045888824,46.06705351386202,44.31888397697877,47.82495233457039,0.8671122167922707,[A]캔들,True,1.2413444045888824
range_pct,"(12.121, 16.352]",6518,2.2072050250058877,2646,1.6930434266416952,46.334089191232046,44.4407430376035,48.23806463150397,1.3188112388450834,[A]캔들,True,1.6930434266416952
range_pct,"(16.352, 9900.0]",6519,5.8112128317168015,1664,1.7416889584550084,44.95192307692308,42.57612935664717,47.35097163423829,1.3674567706583967,[A]캔들,True,1.7416889584550084
body_ratio,"(-0.001, 0.0909]",6519,0.07085541361534986,3797,-0.19543476938700016,43.16565709770872,41.59787511016892,44.747254347475405,-0.5696669571836119,[A]캔들,False,0.19543476938700016
body_ratio,"(0.0909, 0.18]",6518,0.07158554613253809,3808,-0.6024193823440813,41.28151260504202,39.72729280831292,42.853305504061865,-0.9766515701406931,[A]캔들,False,0.6024193823440813
body_ratio,"(0.18, 0.265]",6518,0.4691393097591905,3911,0.01957020699804235,42.72564561493225,41.18315393103016,44.28241382016571,-0.3546619807985694,[A]캔들,True,0.01957020699804235
body_ratio,"(0.265, 0.344]",6518,-0.6066370527743667,3933,-0.19606137472576218,44.24103737604882,42.69514571504087,45.7981683161866,-0.570293562522374,[A]캔들,True,0.19606137472576218
body_ratio,"(0.344, 0.421]",6518,-0.14588222836251585,4009,0.07597065195667074,44.77425791968072,43.240690388452705,46.31783093469147,-0.298261535839941,[A]캔들,False,0.07597065195667074
body_ratio,"(0.421, 0.498]",6518,-0.22095368157114992,4055,-0.016900068807764235,43.748458692971646,42.228191705065434,45.280559560320256,-0.391132256604376,[A]캔들,True,0.016900068807764235
body_ratio,"(0.498, 0.576]",6518,0.12263981139273072,4166,0.3865333769696998,44.02304368698992,42.5217909012391,45.53530939724706,0.012301189173088029,[A]캔들,True,0.3865333769696998
body_ratio,"(0.576, 0.661]",6518,0.16701209566149933,4298,-0.1601461996516837,44.20660772452303,42.72766996588389,45.695892631121076,-0.5343783874482955,[A]캔들,False,0.1601461996516837
body_ratio,"(0.661, 0.762]",6519,-0.694261790550692,4560,-0.10752262430653625,44.45175438596492,43.01473191881323,45.89811729137846,-0.481754812103148,[A]캔들,True,0.10752262430653625
body_ratio,"(0.762, 1.0]",6518,0.7665982205109994,4378,0.6996176460397305,47.89858382823207,46.421269503808524,49.37958281362807,0.3253854582431188,[A]캔들,True,0.6996176460397305
upper_wick,"(-0.001, 0.0427]",6519,0.1350098576495764,3755,0.3084943798118349,45.29960053262317,43.713025969938606,46.895782871593845,-0.06573780798477687,[A]캔들,True,0.3084943798118349
upper_wick,"(0.0427, 0.0902]",6518,-0.4541547776505035,4208,0.10923140492826455,44.48669201520912,42.990874771659534,45.99256658093074,-0.2650007828683472,[A]캔들,False,0.10923140492826455
upper_wick,"(0.0902, 0.137]",6518,-0.01730711132605478,4263,0.17684761624115924,44.452263664086324,42.9662319708657,45.94828503393711,-0.19738457155545253,[A]캔들,False,0.17684761624115924
upper_wick,"(0.137, 0.186]",6518,0.22935200616220053,4233,-0.3383024073283312,43.373493975903614,41.88718710911355,44.8718175230162,-0.712534595124943,[A]캔들,False,0.3383024073283312
upper_wick,"(0.186, 0.239]",6518,-0.018289352320970398,4281,-0.24293021917345786,43.44779257182901,41.969438630495375,44.93789535356602,-0.6171624069700696,[A]캔들,True,0.24293021917345786
upper_wick,"(0.239, 0.298]",6518,0.37628534790313406,4129,0.36547748711738154,45.773795107774276,44.25876393866165,47.29668304483754,-0.008754700679230206,[A]캔들,True,0.36547748711738154
upper_wick,"(0.298, 0.365]",6518,0.03372076963697923,3976,0.23965648850195384,45.12072434607646,43.57940594354556,46.671462332216976,-0.13457569929465793,[A]캔들,True,0.23965648850195384
upper_wick,"(0.365, 0.449]",6518,0.09645243680534499,4047,0.2480128497489825,44.20558438349394,42.681682689814444,45.74047630055437,-0.12621933804762928,[A]캔들,True,0.2480128497489825
upper_wick,"(0.449, 0.564]",6518,-0.3043763597881286,3980,-0.33453273140712586,42.28643216080402,40.75978459380827,43.82795604326928,-0.7087649192037376,[A]캔들,True,0.33453273140712586
upper_wick,"(0.564, 0.973]",6519,-0.07670176277499685,4040,-0.5024789844046593,42.74752475247524,41.229603372373546,44.279225657922794,-0.876711172201271,[A]캔들,True,0.5024789844046593
lower_wick,"(-0.001, 0.0601]",6519,1.478794938656018,4264,0.2773342692592276,46.388367729831145,44.895427751029075,47.88780956499503,-0.09689791853738418,[A]캔들,True,0.2773342692592276
lower_wick,"(0.0601, 0.113]",6518,0.07980665463904302,4446,0.207165602537729,45.43409806567701,43.97506455285182,46.90101517097476,-0.16706658525888277,[A]캔들,True,0.207165602537729
lower_wick,"(0.113, 0.166]",6518,-0.08100832753243026,4682,-0.24756311322598107,44.08372490388723,42.666989520868846,45.51016098289551,-0.6217953010225928,[A]캔들,True,0.24756311322598107
lower_wick,"(0.166, 0.218]",6518,-0.5308411276648632,4440,0.2517549933199995,45.630630630630634,44.16992728094844,47.0988884212134,-0.12247719447661227,[A]캔들,False,0.2517549933199995
lower_wick,"(0.218, 0.27]",6518,-0.5617397316146189,4024,-0.3593856195981075,42.992047713717696,41.46980791643756,44.52765534031019,-0.7336178073947193,[A]캔들,True,0.3593856195981075
lower_wick,"(0.27, 0.328]",6518,-0.5917880756631839,3950,-0.06791943318008425,41.949367088607595,40.41896993985052,43.49540842067865,-0.442151620976696,[A]캔들,True,0.06791943318008425
lower_wick,"(0.328, 0.393]",6518,-0.6623401049169102,3748,0.08414246153710342,43.3564567769477,41.77749028144447,44.949028236821334,-0.29008972625950835,[A]캔들,False,0.08414246153710342
lower_wick,"(0.393, 0.474]",6518,0.23666937626424644,3758,0.07297237925291344,43.66684406599255,42.08835488356858,45.258268110871164,-0.3012598085436983,[A]캔들,True,0.07297237925291344
lower_wick,"(0.474, 0.588]",6519,0.393529146594354,3889,0.35002956492954485,45.384417588068914,43.82497433853181,46.95297049230848,-0.02420262286706692,[A]캔들,True,0.35002956492954485
lower_wick,"(0.588, 1.0]",6518,0.23862999685275765,3714,-0.6189350829244051,41.545503500269255,39.970118945091926,43.13835990995128,-0.9931672707210168,[A]캔들,False,0.6189350829244051
close_pos,"(-0.001, 0.142]",6519,0.1444563835434396,4917,-0.31136808024645407,44.905430140329464,43.51964039639101,46.299174336438426,-0.6856002680430658,[A]캔들,False,0.31136808024645407
