entry_time,direction,entry,exit,exit_type,pnl_pct,win,prob,fold
2022-04-01 00:40:00,SHORT,0.83,0.83,tp,0.004025,1,0.7798,2
2022-04-01 01:15:00,SHORT,0.83,0.82,tp,0.004025,1,0.7311,2
2022-04-04 16:25:00,LONG,0.82,0.82,tp,0.004,1,0.6631,2
2022-04-05 17:25:00,SHORT,0.84,0.83,tp,0.004025,1,0.6654,2
2022-04-06 01:20:00,SHORT,0.81,0.81,sl,-0.003991,0,0.7238,2
2022-04-06 12:05:00,LONG,0.79,0.8,tp,0.004,1,0.6779,2
2022-04-06 14:30:00,SHORT,0.78,0.78,tp,0.004025,1,0.6534,2
2022-04-06 15:15:00,LONG,0.77,0.78,tp,0.004,1,0.6561,2
2022-04-06 18:00:00,SHORT,0.78,0.77,tp,0.004025,1,0.6526,2
2022-04-06 19:30:00,LONG,0.77,0.77,tp,0.004,1,0.6695,2
2022-04-06 20:05:00,SHORT,0.78,0.78,sl,-0.003991,0,0.6946,2
2022-04-06 20:30:00,SHORT,0.78,0.78,sl,-0.003991,0,0.6912,2
2022-04-06 21:30:00,SHORT,0.78,0.78,tp,0.004025,1,0.6795,2
2022-04-07 00:35:00,SHORT,0.77,0.77,tp,0.004025,1,0.6813,2
2022-04-07 02:00:00,SHORT,0.77,0.77,tp,0.004025,1,0.6723,2
2022-04-07 02:35:00,SHORT,0.77,0.76,tp,0.004025,1,0.6928,2
2022-04-07 03:00:00,SHORT,0.77,0.77,tp,0.004025,1,0.729,2
2022-04-07 11:40:00,SHORT,0.79,0.78,tp,0.004025,1,0.6959,2
2022-04-08 00:15:00,SHORT,0.79,0.79,timeout,-0.001368,0,0.6691,2
2022-04-08 13:25:00,LONG,0.76,0.77,tp,0.004,1,0.6853,2
2022-04-11 09:30:00,LONG,0.72,0.72,tp,0.004,1,0.6614,2
2022-04-11 10:00:00,LONG,0.71,0.71,tp,0.004,1,0.6601,2
2022-04-11 10:55:00,SHORT,0.72,0.72,tp,0.004025,1,0.6646,2
2022-04-11 20:05:00,LONG,0.7,0.7,tp,0.004,1,0.6511,2
2022-04-11 22:40:00,SHORT,0.7,0.7,sl,-0.003991,0,0.6959,2
2022-04-12 00:15:00,SHORT,0.7,0.7,sl,-0.003991,0,0.6636,2
2022-04-12 01:30:00,SHORT,0.7,0.7,tp,0.004025,1,0.6532,2
2022-04-12 07:35:00,LONG,0.7,0.71,tp,0.004,1,0.657,2
2022-04-12 19:05:00,LONG,0.7,0.69,sl,-0.004,0,0.6918,2
2022-04-12 19:30:00,LONG,0.69,0.7,tp,0.004,1,0.6623,2
2022-04-13 00:10:00,SHORT,0.72,0.71,tp,0.004025,1,0.7105,2
2022-04-14 23:30:00,SHORT,0.73,0.73,sl,-0.003991,0,0.6593,2
2022-04-15 00:00:00,SHORT,0.73,0.73,sl,-0.003991,0,0.6689,2
2022-04-15 01:15:00,SHORT,0.74,0.74,sl,-0.003991,0,0.6765,2
2022-04-15 02:40:00,SHORT,0.76,0.76,sl,-0.003991,0,0.7338,2
2022-04-15 02:55:00,SHORT,0.76,0.76,sl,-0.003991,0,0.7227,2
2022-04-15 03:15:00,SHORT,0.77,0.77,tp,0.004025,1,0.6968,2
2022-04-15 04:05:00,SHORT,0.79,0.79,tp,0.004025,1,0.681,2
2022-04-15 09:10:00,SHORT,0.78,0.78,tp,0.004025,1,0.715,2
2022-04-15 09:50:00,SHORT,0.78,0.77,tp,0.004025,1,0.6558,2
2022-04-15 10:40:00,SHORT,0.78,0.78,tp,0.004025,1,0.658,2
2022-04-15 11:10:00,SHORT,0.78,0.78,tp,0.004025,1,0.7151,2
2022-04-15 15:45:00,SHORT,0.78,0.77,tp,0.004025,1,0.6566,2
2022-04-15 17:05:00,SHORT,0.78,0.77,timeout,0.001743,1,0.6744,2
2022-04-15 17:55:00,SHORT,0.78,0.78,sl,-0.003991,0,0.6636,2
2022-04-15 22:20:00,SHORT,0.78,0.78,tp,0.004025,1,0.6698,2
2022-04-15 22:40:00,SHORT,0.78,0.78,tp,0.004025,1,0.6722,2
