windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,702.2599938789491,1.2106724823170025,8.762886597938143,45.36082474226804,0.5154639175257731,93.12722317646676,2020-04,2.4737205787905703,0.14315326369969705,1.602741849198271,A 모멘텀 14일/3종/7일교체,2.0
194,1558.4478161684194,0.2689283342889821,4.123711340206185,71.1340206185567,28.350515463917525,99.39876079719727,2020-04,1.2111705672893827,0.015976818279535336,0.34648408707670236,A 모멘텀 14일/3종/7일교체,3.0
194,9.973698220176205,0.0,0.0,96.90721649484536,90.72164948453609,100.0,2023-03,0.0,0.0,0.0,A 모멘텀 14일/3종/7일교체,5.0
194,187.98597175169846,1.344963059051967,9.793814432989691,34.5360824742268,0.0,68.96518510123926,2020-11,1.6073950778783848,0.45179402064812246,1.625054102644334,A 모멘텀 14일/3종/14일교체,1.0
194,2189.913962915959,0.4566619886900526,11.855670103092782,68.04123711340206,9.793814432989691,95.46694461662406,2020-11,1.0493564679582537,0.08098140888230027,0.6458405155379756,A 모멘텀 14일/3종/14일교체,2.0
194,7377.281510663713,0.006656741710405206,3.0927835051546393,88.14432989690721,50.0,99.677739609596,2020-05,0.36126319216632813,0.0,0.013481175950583806,A 모멘텀 14일/3종/14일교체,3.0
194,658.1929706059805,0.0,2.5773195876288657,92.78350515463917,89.17525773195877,99.99998896016311,2020-04,0.0,0.0,0.0,A 모멘텀 14일/3종/14일교체,5.0
194,120.27027879266052,1.8021677041210282,6.701030927835052,26.288659793814436,0.0,65.83960675214489,2020-11,4.037347981289142,0.8762894406337907,2.096032217369571,A 모멘텀 14일/5종/3일교체,1.0
194,1954.5126307610435,0.7672224479456174,11.34020618556701,54.63917525773196,0.0,92.9774904500587,2020-04,4.317257823031992,0.2395653153520188,1.0831584188103784,A 모멘텀 14일/5종/3일교체,2.0
194,10416.878799974978,0.10230177362556152,5.670103092783505,74.74226804123711,31.958762886597935,99.42963159676847,2020-04,1.634582488038262,0.024093058389820926,0.18467259310530895,A 모멘텀 14일/5종/3일교체,3.0
194,4.3707664390950445,0.0,0.0,98.4536082474227,91.23711340206185,100.0,2019-02,0.0,0.0,0.0,A 모멘텀 14일/5종/3일교체,5.0
194,88.23304557200336,2.2192185434904212,5.154639175257731,21.649484536082475,0.0,65.60255411123484,2020-11,2.703785628283207,0.7718671625780411,2.5790694968536636,A 모멘텀 14일/5종/7일교체,1.0
