entry_time,direction,entry,exit,exit_type,pnl_pct,win,prob,fold
2022-04-01 01:15:00,SHORT,1.14,1.14,tp,0.004025,1,0.7568,2
2022-04-01 01:50:00,LONG,1.13,1.14,tp,0.004,1,0.8373,2
2022-04-01 02:25:00,LONG,1.12,1.12,sl,-0.004,0,0.6826,2
2022-04-01 02:55:00,LONG,1.11,1.11,sl,-0.004,0,0.6876,2
2022-04-01 03:40:00,SHORT,1.12,1.12,sl,-0.003991,0,0.7183,2
2022-04-01 04:45:00,SHORT,1.13,1.13,sl,-0.003991,0,0.7302,2
2022-04-01 05:30:00,SHORT,1.13,1.12,tp,0.004025,1,0.7839,2
2022-04-01 08:10:00,LONG,1.15,1.15,sl,-0.004,0,0.6914,2
2022-04-01 08:45:00,SHORT,1.15,1.14,tp,0.004025,1,0.661,2
2022-04-01 09:10:00,SHORT,1.15,1.15,sl,-0.003991,0,0.7376,2
2022-04-01 09:30:00,SHORT,1.15,1.14,tp,0.004025,1,0.7157,2
2022-04-01 10:00:00,LONG,1.15,1.14,sl,-0.004,0,0.7088,2
2022-04-01 12:00:00,LONG,1.13,1.13,tp,0.004,1,0.8095,2
2022-04-01 12:35:00,SHORT,1.13,1.13,tp,0.004025,1,0.7197,2
2022-04-01 13:35:00,SHORT,1.14,1.14,sl,-0.003991,0,0.7397,2
2022-04-01 13:50:00,LONG,1.14,1.14,tp,0.004,1,0.7259,2
2022-04-01 14:30:00,SHORT,1.16,1.16,sl,-0.003991,0,0.7933,2
2022-04-01 14:40:00,LONG,1.16,1.16,tp,0.004,1,0.6911,2
2022-04-01 15:10:00,SHORT,1.17,1.17,sl,-0.003991,0,0.8454,2
2022-04-01 16:10:00,SHORT,1.16,1.17,sl,-0.003991,0,0.6763,2
2022-04-01 16:25:00,SHORT,1.16,1.16,tp,0.004025,1,0.7311,2
2022-04-01 16:40:00,SHORT,1.17,1.16,tp,0.004025,1,0.823,2
2022-04-01 18:15:00,SHORT,1.17,1.17,tp,0.004025,1,0.7192,2
2022-04-01 18:50:00,SHORT,1.17,1.17,sl,-0.003991,0,0.7246,2
2022-04-01 20:35:00,SHORT,1.17,1.17,tp,0.004025,1,0.7062,2
2022-04-01 21:15:00,LONG,1.17,1.17,timeout,-0.002,0,0.6833,2
