feature,bin,n_train,edge_train,n_hold,edge_hold,wr_hold,wr_lo,wr_hi,mean_hold,group,same_sign,abs_hold
upper_wick,"(0.0427, 0.0902]",6518,0.0481823866065505,4244,-0.29025296637725423,46.48916116870876,44.99241097887991,47.99226151926596,-0.4150090302556554,[A]캔들,False,0.29025296637725423
upper_wick,"(0.0902, 0.137]",6518,0.38009287592138197,4288,-0.2723328489775782,45.54570895522388,44.05973266290966,47.03965926245869,-0.39708891285597936,[A]캔들,False,0.2723328489775782
upper_wick,"(0.137, 0.186]",6518,0.1381447053574918,4282,0.1883016053973372,47.45446053246147,45.961729225394386,48.95175521136127,0.06354554151893604,[A]캔들,True,0.1883016053973372
upper_wick,"(0.186, 0.239]",6518,-0.05140624434786456,4316,-0.12062110992309825,46.1306765523633,44.64753507801419,47.62069994245507,-0.2453771738014994,[A]캔들,True,0.12062110992309825
upper_wick,"(0.239, 0.298]",6518,0.2840766066286786,4172,0.04268188416999619,47.5071907957814,45.99482760853068,49.02414054390117,-0.08207417970840496,[A]캔들,True,0.04268188416999619
upper_wick,"(0.298, 0.365]",6518,-0.06316704473923396,4004,-0.13274627540845607,45.904095904095904,44.365220195162905,47.450823632517306,-0.25750233928685723,[A]캔들,True,0.13274627540845607
upper_wick,"(0.365, 0.449]",6518,-0.12647934077097123,4079,0.06732049355476272,46.43294925226771,44.90649427610358,47.96611679947671,-0.057435570323638434,[A]캔들,False,0.06732049355476272
upper_wick,"(0.449, 0.564]",6518,-0.3594060010065587,4006,0.15018963146811556,47.2790813779331,45.73636580528926,48.82701046373843,0.02543356758971443,[A]캔들,False,0.15018963146811556
upper_wick,"(0.564, 0.973]",6519,-0.4791341972728613,4056,-0.15738732075748046,45.53747534516766,44.00977639509393,47.0736195679407,-0.2821433846358816,[A]캔들,True,0.15738732075748046
lower_wick,"(-0.001, 0.0601]",6519,0.7370214306111498,4298,0.20503828979013794,47.603536528617965,46.11322620055144,49.098127002225716,0.0802822259117368,[A]캔들,True,0.20503828979013794
lower_wick,"(0.0601, 0.113]",6518,0.0995562740012782,4487,-0.0546901566480404,47.91620236238021,46.456867740566906,49.37910206963528,-0.17944622052644155,[A]캔들,False,0.0546901566480404
lower_wick,"(0.113, 0.166]",6518,-0.03679443808812621,4720,-0.2980914828250188,46.90677966101695,45.48615909931004,48.33243126155219,-0.42284754670341995,[A]캔들,True,0.2980914828250188
lower_wick,"(0.166, 0.218]",6518,-0.2989049318141164,4477,-0.31436772115772976,45.275854366763454,43.822430700109585,46.73737842146258,-0.4391237850361309,[A]캔들,True,0.31436772115772976
lower_wick,"(0.218, 0.27]",6518,-0.07609680269188868,4047,-0.40688256751376856,44.40326167531505,42.87847519829066,45.93866344272655,-0.5316386313921697,[A]캔들,True,0.40688256751376856
lower_wick,"(0.27, 0.328]",6518,-0.055464254000733626,3978,-0.003274190670658636,46.30467571644042,44.75943892697822,47.85704285371342,-0.12803025454905978,[A]캔들,True,0.003274190670658636
lower_wick,"(0.328, 0.393]",6518,-0.36946882556237676,3768,0.32186986925221184,46.65605095541402,45.06733266525643,48.251580833125914,0.1971138053738107,[A]캔들,False,0.32186986925221184
lower_wick,"(0.393, 0.474]",6518,0.00698810154265217,3798,0.2722111511491133,47.9199578725645,46.33404934966998,49.510069984496894,0.14745508727071216,[A]캔들,True,0.2722111511491133
lower_wick,"(0.474, 0.588]",6519,0.07089264936855544,3924,0.46417981288322097,47.37512742099898,45.81616441807569,48.939224903123005,0.3394237490048198,[A]캔들,True,0.46417981288322097
lower_wick,"(0.588, 1.0]",6518,-0.07785315459069286,3740,-0.061462693589661485,47.35294117647059,45.75625216366764,48.95506254580083,-0.18621875746806263,[A]캔들,True,0.061462693589661485
close_pos,"(-0.001, 0.142]",6519,0.27382957410280384,4986,-0.37882498656507774,47.51303650220618,46.12932772869219,48.90057462331836,-0.5035810504434789,[A]캔들,False,0.37882498656507774
close_pos,"(0.142, 0.239]",6518,-0.38124485440944733,4708,-0.20452206359340475,47.19626168224299,45.773112572261915,48.62398261022468,-0.3292781274718059,[A]캔들,True,0.20452206359340475
close_pos,"(0.239, 0.327]",6518,-0.21898000307262822,4222,0.029103004744858052,46.0208432022738,44.5216956001795,47.52722549520658,-0.09565305913354309,[A]캔들,False,0.029103004744858052
close_pos,"(0.327, 0.418]",6518,-0.47920397130413805,3848,0.6841405963270395,49.71413721413722,48.13541269970438,51.293431933989794,0.5593845324486384,[A]캔들,False,0.6841405963270395
close_pos,"(0.418, 0.514]",6518,-0.2568837825545832,3880,0.3094605887466124,46.829896907216494,45.2636763018257,48.4023887611779,0.1847045248682113,[A]캔들,False,0.3094605887466124
close_pos,"(0.514, 0.613]",6519,0.2486552298926783,3830,0.30610122308634097,47.49347258485639,45.91523434050621,49.076734028766005,0.1813451592079398,[A]캔들,True,0.30610122308634097
close_pos,"(0.613, 0.708]",6517,-0.1390248841729398,3827,-0.15260152317886727,46.19806637052521,44.62310092408921,47.78065703865193,-0.27735758705726843,[A]캔들,True,0.15260152317886727
close_pos,"(0.708, 0.799]",6518,0.08131034007449522,3800,-0.4621788756517436,44.94736842105263,43.37162981521552,46.53331259879036,-0.5869349395301448,[A]캔들,False,0.4621788756517436
close_pos,"(0.799, 0.889]",6520,0.23336496590834166,4170,-0.11857757976195756,44.48441247002398,42.981834084470485,45.99714393903668,-0.2433336436403587,[A]캔들,False,0.11857757976195756
close_pos,"(0.889, 1.0]",6517,0.6381021880159379,3966,0.14068201039938483,47.15078164397378,45.60067311413991,48.70640452845419,0.015925946520983697,[A]캔들,True,0.14068201039938483
gap_pct,"(-6.409000000000001, -0.0679]",6514,0.31991956534047883,2075,-0.06706404731894859,45.92771084337349,43.792973030886074,48.07749944763274,-0.19182011119734974,[A]캔들,False,0.06706404731894859
gap_pct,"(-0.0679, -0.0255]",6514,-0.1897282802714677,2982,0.15862784346840908,45.64050972501676,43.85947575936886,47.432761578338514,0.03387177959000795,[A]캔들,False,0.15862784346840908
gap_pct,"(-0.0255, -0.00332]",6513,-0.050323313295462246,3580,0.16908441651514228,47.039106145251395,45.408138450483264,48.676421536766185,0.044328352636741127,[A]캔들,False,0.16908441651514228
gap_pct,"(-0.00332, 0.0]",23329,-0.23516520114284256,19542,-0.0544021086901126,47.06785385323918,46.368667137634404,47.76819315494058,-0.17915817256851374,[A]캔들,True,0.0544021086901126
gap_pct,"(0.0, 0.0089]",2725,0.6158173181331722,2032,-0.027157848576301005,46.45669291338583,44.29685814837648,48.6299000041242,-0.15191391245470215,[A]캔들,False,0.027157848576301005
gap_pct,"(0.0089, 0.0312]",6515,-0.10006106057418385,4673,-0.03901650627577842,46.15878450674085,44.73315956007191,47.5907198717224,-0.16377257015417956,[A]캔들,True,0.03901650627577842
gap_pct,"(0.0312, 0.0741]",6513,-0.005755743005913305,3785,0.015016475341190591,46.47291941875826,44.88834859187474,48.06464263372835,-0.10973958853721055,[A]캔들,False,0.015016475341190591
gap_pct,"(0.0741, 4.477]",6513,0.6106466233595275,2568,0.1186156498556635,47.81931464174455,45.89197711139334,49.75316681971035,-0.006140414022737641,[A]캔들,True,0.1186156498556635
cc_ret,"(-56.315, -6.112]",6514,1.5099502089735046,2766,0.21937667453415027,48.879248011569054,47.01918844981922,50.74241640151958,0.09462061065574913,[A]캔들,True,0.21937667453415027
cc_ret,"(-6.112, -3.474]",6514,-0.0016783383859092504,4889,0.14574582421415597,48.128451626099405,46.729878360509176,49.52996377294554,0.020989760335754813,[A]캔들,False,0.14574582421415597
cc_ret,"(-3.474, -1.997]",6513,-0.6963160220730942,4990,0.18208548454576448,48.33667334669339,46.95193627104365,49.72396950858702,0.057329420667363344,[A]캔들,False,0.18208548454576448
cc_ret,"(-1.997, -0.899]",6514,-0.6872009056239186,4688,0.32319925771154906,48.31484641638225,46.886319132958846,49.74613324991784,0.1984431938331479,[A]캔들,False,0.32319925771154906
cc_ret,"(-0.899, 0.0144]",6513,-0.564507878229036,4340,-0.2154977041008566,46.72811059907834,45.24726328943543,48.21474508582392,-0.34025376797925777,[A]캔들,True,0.2154977041008566
cc_ret,"(0.0144, 0.942]",6514,-0.49536795744214185,4298,-0.3015998228295705,44.602140530479296,43.121519591985205,46.092402185143925,-0.42635588670797164,[A]캔들,True,0.3015998228295705
cc_ret,"(0.942, 2.033]",6513,-0.2558853116207711,4308,-0.22555620703164858,46.030640668523674,44.546450837350385,47.521903436146104,-0.35031227091004974,[A]캔들,True,0.22555620703164858
cc_ret,"(2.033, 3.559]",6514,-0.14189564079285544,4192,-0.4007597687851267,45.777671755725194,44.2740148091877,47.289060403184486,-0.5255158326635279,[A]캔들,True,0.4007597687851267
cc_ret,"(3.559, 6.46]",6513,0.10862391224897261,4029,0.13080796090642338,46.56242243732936,45.02615112038817,48.10524288229221,0.006051897028022227,[A]캔들,True,0.13080796090642338
cc_ret,"(6.46, 392.411]",6514,1.2240617700192926,2737,0.2239970720084951,43.076360979174275,41.232167036432976,44.93996345078672,0.09924100813009397,[A]캔들,True,0.2239970720084951
size_vs_atr,"(0.0621, 0.491]",6459,-1.0666750979754798,3654,-0.5111336655488481,45.566502463054185,43.95716660760095,47.185150763386346,-0.6358897294272492,[A]캔들,True,0.5111336655488481
size_vs_atr,"(0.491, 0.598]",6458,-0.49325882234489615,4119,-0.22834839269925022,46.58897790725904,45.0694514036605,48.11486108605533,-0.3531044565776514,[A]캔들,True,0.22834839269925022
size_vs_atr,"(0.598, 0.689]",6458,-0.1812269774693549,4016,-0.06496058161458114,47.16135458167331,45.62087080486255,48.70726391566972,-0.18971664549298228,[A]캔들,True,0.06496058161458114
size_vs_atr,"(0.689, 0.78]",6459,-0.18501031162567605,4245,-0.2130062302970655,44.71142520612486,43.22117664517374,46.211237121439744,-0.33776229417546666,[A]캔들,True,0.2130062302970655
size_vs_atr,"(0.78, 0.881]",6458,-0.3002786199788144,4384,0.14489130103010567,47.33120437956204,45.85619699607294,48.810884878532555,0.02013523715170453,[A]캔들,False,0.14489130103010567
size_vs_atr,"(0.881, 0.995]",6458,-0.37283196197538115,4462,0.04077945214592284,46.43657552666966,44.97689246472002,47.90238923662827,-0.0839766117324783,[A]캔들,False,0.04077945214592284
size_vs_atr,"(0.995, 1.138]",6459,0.2747009653000132,4502,-0.21676564798521358,46.71257219013772,45.258580856249004,48.17216912839316,-0.34152171186361474,[A]캔들,False,0.21676564798521358
size_vs_atr,"(1.138, 1.336]",6458,0.5105576218257126,4402,-0.09885129213928472,46.91049522944116,45.43958197815013,48.38679616490431,-0.22360735601768586,[A]캔들,False,0.09885129213928472
size_vs_atr,"(1.336, 1.694]",6458,0.6120722074688323,4073,0.2226370718180468,47.139700466486616,45.61006311339776,48.674728329075734,0.09788100793964565,[A]캔들,True,0.2226370718180468
size_vs_atr,"(1.694, 10.556]",6459,1.2019161668396867,3380,1.0829593932957016,49.49704142011834,47.813003425998794,51.182221409584535,0.9582033294173005,[A]캔들,True,1.0829593932957016
rsi14,"(-0.001, 27.484]",6454,0.31400708927347554,4354,0.9672178163930989,55.92558566835094,54.44628011000601,57.394443976890585,0.8424617525146978,[B]지표,True,0.9672178163930989
rsi14,"(27.484, 34.114]",6454,-1.2690149305771816,4579,0.13065278423519128,49.57414282594453,48.126918675321086,51.02208093225863,0.005896720356790145,[B]지표,False,0.13065278423519128
rsi14,"(34.114, 39.531]",6454,-1.3828993049527716,4819,-0.5031463023468273,44.801826105001034,43.4024529116476,46.20948043486746,-0.6279023662252284,[B]지표,True,0.5031463023468273
rsi14,"(39.531, 44.68]",6453,-0.9233712480211158,4999,-0.41365860037213537,43.788757751550314,42.41871558429283,45.16833894087943,-0.5384146642505365,[B]지표,True,0.41365860037213537
rsi14,"(44.68, 49.519]",6454,-0.3920617769971359,4551,-0.5532896868791047,43.572841133816745,42.1382219159848,45.018301814719685,-0.6780457507575058,[B]지표,True,0.5532896868791047
rsi14,"(49.519, 54.27]",6454,-0.12996084728920554,4072,-0.5212440757553128,43.24656188605108,41.73194858672748,44.77390581153963,-0.6460001396337139,[B]지표,True,0.5212440757553128
rsi14,"(54.27, 59.326]",6453,0.27736606469424896,3760,-0.10665255372318865,45.34574468085106,43.76003564546928,46.940954534351256,-0.2314086176015898,[B]지표,False,0.10665255372318865
rsi14,"(59.326, 64.961]",6454,0.34359783952266854,3624,-0.007340745884018937,46.716335540838855,45.09626766345283,48.343357704975624,-0.13209680976242008,[B]지표,False,0.007340745884018937
rsi14,"(64.961, 72.625]",6454,0.9503231880482864,3506,0.5613361833857887,46.919566457501425,45.2718986340741,48.57397748751499,0.4365801195073876,[B]지표,True,0.5613361833857887
rsi14,"(72.625, 100.0]",6454,2.2119138325300094,2973,0.9361301548186716,48.570467541204174,46.77687246509863,50.36775222705832,0.8113740909402705,[B]지표,True,0.9361301548186716
bb_pos,"(-0.49, 0.0954]",6431,-0.7065189617782454,4866,1.0496685968726474,53.65803534730785,52.254581749800764,55.055717624207624,0.9249125329942463,[B]지표,False,1.0496685968726474
bb_pos,"(0.0954, 0.202]",6431,-0.7838010012466495,4980,-0.326247544288509,47.04819277108434,45.66471320490821,48.436222908310164,-0.45100360816691015,[B]지표,True,0.326247544288509
bb_pos,"(0.202, 0.282]",6431,-0.8207021850661707,4431,0.04617065302796389,49.92101105845181,48.44949066742725,51.39266829491316,-0.07858541085043726,[B]지표,False,0.04617065302796389
bb_pos,"(0.282, 0.366]",6430,-0.9798605657720447,4671,-0.39092978265590456,45.600513808606294,44.17636561484029,47.03189264999589,-0.5156858465343057,[B]지표,True,0.39092978265590456
bb_pos,"(0.366, 0.471]",6431,-0.617207158058827,4743,-0.6693009761671959,42.33607421463209,40.936665025372406,43.74788817311647,-0.794057040045597,[B]지표,True,0.6693009761671959
bb_pos,"(0.471, 0.591]",6431,0.10564635847466985,4129,-0.5892468724854942,42.60111407120368,41.100348889703966,44.115634224674295,-0.7140029363638953,[B]지표,False,0.5892468724854942
bb_pos,"(0.591, 0.704]",6430,0.050290798458252906,3545,-0.30223771710632563,44.062059238363894,42.43505239428458,45.70192165381044,-0.4269937809847268,[B]지표,False,0.30223771710632563
bb_pos,"(0.704, 0.817]",6431,0.5837854618376797,3234,-0.08749430802555584,44.21768707482993,42.51383115175037,45.935264072673206,-0.21225037190395699,[B]지표,False,0.08749430802555584
bb_pos,"(0.817, 0.953]",6431,1.185393523816282,3324,0.5314023650288283,47.3826714801444,45.68920951122678,49.08217624222976,0.40664630115042716,[B]지표,True,0.5314023650288283
bb_pos,"(0.953, 1.557]",6431,1.9828291841994088,3313,0.999132837352069,49.894355568970724,48.19285730001891,51.5960985548522,0.8743767734736679,[B]지표,True,0.999132837352069
vs_ma20,"(-63.525999999999996, -14.917]",6431,0.4839080025810125,3289,1.7446356630191926,58.34600182426269,56.65238234383251,60.02014754646042,1.6198795991407915,[B]지표,True,1.7446356630191926
vs_ma20,"(-14.917, -9.279]",6431,-1.359271399785113,4938,-0.031822570814744836,49.51397326852977,48.12035625993878,50.90834591457042,-0.15657863469314598,[B]지표,True,0.031822570814744836
vs_ma20,"(-9.279, -5.782]",6431,-1.3175724679883176,5494,-0.4595370367467166,45.504186385147435,44.19098671404068,46.82366892827539,-0.5842931006251177,[B]지표,True,0.4595370367467166
vs_ma20,"(-5.782, -3.058]",6430,-0.9813290839272774,5163,-0.4874034685245184,44.102266124346315,42.752792484277755,45.46050981629985,-0.6121595324029195,[B]지표,True,0.4874034685245184
vs_ma20,"(-3.058, -0.616]",6431,-0.6945926152808743,4728,-0.39888787960649735,44.41624365482234,43.00502203976733,45.83653174343623,-0.5236439434848985,[B]지표,True,0.39888787960649735
vs_ma20,"(-0.616, 2.084]",6431,-0.08682770969761577,4540,-0.3818480228062335,44.82378854625551,43.38213683408784,46.274192735147146,-0.5066040866846346,[B]지표,True,0.3818480228062335
vs_ma20,"(2.084, 5.346]",6430,0.10533712876953516,4265,-0.12973107530155764,45.25205158264947,43.76316590753229,46.749482769804445,-0.2544871391799588,[B]지표,False,0.12973107530155764
vs_ma20,"(5.346, 9.868]",6431,0.3361720041909064,3573,-0.30681187765367535,43.8287153652393,42.20924672824664,45.461440170496665,-0.4315679415320765,[B]지표,False,0.30681187765367535
vs_ma20,"(9.868, 17.996]",6431,0.5809224199817478,3065,0.40989898529455276,47.50407830342577,45.740360594386715,49.27404484120175,0.2851429214161516,[B]지표,True,0.40989898529455276
vs_ma20,"(17.996, 402.641]",6431,2.933117507199354,2182,1.5916256417513184,48.39596700274977,46.30374024205283,50.493831915051324,1.4668695778729173,[B]지표,True,1.5916256417513184
vs_ma50,"(-72.65100000000001, -24.651]",6293,-0.07979205342821838,3163,1.8613616173597671,58.17262092949731,56.44464124778504,59.88077269145333,1.736605553481366,[B]지표,False,1.8613616173597671
vs_ma50,"(-24.651, -16.282]",6293,-1.0156597288514402,5688,-0.4429185401685352,46.0267229254571,44.734538035850235,47.32427119032359,-0.5676746040469364,[B]지표,True,0.4429185401685352
vs_ma50,"(-16.282, -10.877]",6293,-1.216957651751253,5150,-0.47304695546767933,43.92233009708738,42.571887337377674,45.28183327367099,-0.5978030193460805,[B]지표,True,0.47304695546767933
vs_ma50,"(-10.877, -6.368]",6292,-1.2827405660926683,4854,-0.14846357475262,46.70374948496085,45.30335075340394,48.10936159193066,-0.27321963863102117,[B]지표,True,0.14846357475262
vs_ma50,"(-6.368, -2.009]",6293,-0.8965652461394625,4988,-0.31355008936576567,46.0906174819567,44.710807668440985,47.47644442705819,-0.43830615324416683,[B]지표,True,0.31355008936576567
vs_ma50,"(-2.009, 3.146]",6293,-0.3973657145878745,5173,-0.07596534464189626,46.510728784071134,45.15458442212431,47.87205174151645,-0.2007214085202974,[B]지표,True,0.07596534464189626
vs_ma50,"(3.146, 9.673]",6292,0.1301072472999304,4692,-0.07715737106828309,46.462063086104,45.03842940044235,47.89148544165966,-0.20191343494668423,[B]지표,False,0.07715737106828309
vs_ma50,"(9.673, 18.549]",6293,0.6218018193639254,3284,-0.05650072685889236,44.366626065773445,42.67496540986432,46.07145108416629,-0.1812567907372935,[B]지표,False,0.05650072685889236
vs_ma50,"(18.549, 34.424]",6293,1.3885230736334568,2396,-0.206116700712216,43.363939899833056,41.39174907437194,45.35737636790725,-0.33087276459061715,[B]지표,False,0.206116700712216
vs_ma50,"(34.424, 876.028]",6293,2.748465659371529,1849,1.507328736522378,49.54029204975662,47.264635338154854,51.81785503770888,1.3825726726439769,[B]지표,True,1.507328736522378
vol_ratio,"(0.036199999999999996, 0.466]",6431,-0.7109260903143652,4493,-0.5109955226868023,46.31649232138882,44.862196155824755,47.777082043345075,-0.6357515865652034,[B]지표,True,0.5109955226868023
vol_ratio,"(0.466, 0.579]",6431,-0.37196893057708896,4165,-0.19928600967983823,46.31452581032413,44.80423361221126,47.83161035940907,-0.3240420735582394,[B]지표,True,0.19928600967983823
vol_ratio,"(0.579, 0.677]",6431,-0.09795407820006363,4208,-0.09934186264979512,47.053231939163496,45.54849644042537,48.56334290320047,-0.22409792652819627,[B]지표,True,0.09934186264979512
vol_ratio,"(0.677, 0.77]",6430,-0.5042529670727853,4043,-0.13154316483474893,46.8711352955726,45.33659960286963,48.41161134761581,-0.2562992287131501,[B]지표,True,0.13154316483474893
vol_ratio,"(0.77, 0.87]",6431,-0.05900362894345157,3930,-0.09727560482172239,46.157760814249365,44.603637201704885,47.71938871779326,-0.22203166870012353,[B]지표,True,0.09727560482172239
vol_ratio,"(0.87, 0.986]",6431,-0.2147963492305498,4156,-0.19581885563435547,45.28392685274302,43.77559547622377,46.80096878526157,-0.32057491951275663,[B]지표,True,0.19581885563435547
vol_ratio,"(0.986, 1.129]",6430,0.07426582232693024,4072,-0.027193586048072607,46.2426326129666,44.71547836225972,47.77686972113981,-0.15194964992647375,[B]지표,False,0.027193586048072607
vol_ratio,"(1.129, 1.343]",6431,0.2411152966860397,4395,-0.08934690803240307,46.14334470989761,44.673510910056685,47.61991470454147,-0.2141029719108042,[B]지표,False,0.08934690803240307
vol_ratio,"(1.343, 1.752]",6431,0.7392383072467934,4161,0.16748381000050644,46.40711367459745,44.89580759830014,47.925047821507405,0.04272774612210531,[B]지표,True,0.16748381000050644
vol_ratio,"(1.752, 15.988]",6431,0.9042157564481952,3613,1.4112960843083877,51.50844173816773,49.87805436482664,53.135624752334586,1.2865400204299866,[B]지표,True,1.4112960843083877
streak,"(-14.001, -3.0]",6786,-0.6198695777637276,5715,1.0666974980885504,54.61067366579178,53.31719260639917,55.897960336462546,0.9419414342101493,[C]모양,False,1.0666974980885504
streak,"(-3.0, -2.0]",8184,-0.27104531473671023,5643,0.10370124482449095,47.492468545100124,46.19167719692343,48.79667168823036,-0.02105481905391019,[C]모양,False,0.10370124482449095
streak,"(-2.0, -1.0]",17575,0.1971528748613035,10320,-0.37811578906881477,44.60271317829457,43.64584822001024,45.56359490046539,-0.5028718529472159,[C]모양,False,0.37811578906881477
streak,"(0.5, 1.0]",17564,-0.37638344539074137,10336,-0.12885429133597454,45.975232198142415,45.01609326723738,46.93736180309948,-0.2536103552143757,[C]모양,True,0.12885429133597454
streak,"(1.0, 2.0]",8159,0.5752273826155474,4937,-0.23856683741909818,43.589224225238,42.2115053177205,44.976912137313896,-0.36332290129749933,[C]모양,False,0.23856683741909818
streak,"(2.0, 3.0]",3733,0.6316376630547353,2346,-0.2793780773353783,45.56692242114237,43.56046460255429,47.58787492807619,-0.40413414121377944,[C]모양,False,0.2793780773353783
streak,"(3.0, 15.0]",3135,0.6536918803847735,1940,0.19889485468299922,46.75257731958763,44.54090331991324,48.97708703485642,0.07413879080459806,[C]모양,True,0.19889485468299922
