entry_time,direction,entry,exit,exit_type,pnl_pct,win,prob,fold
2022-01-01 00:00:00,LONG,1.33,1.33,tp,0.004,1,0.8619,1
2022-01-01 04:00:00,LONG,1.33,1.33,tp,0.004,1,0.894,1
2022-01-01 08:00:00,LONG,1.32,1.33,tp,0.004,1,0.8277,1
2022-01-01 12:00:00,LONG,1.33,1.34,tp,0.004,1,0.7965,1
2022-01-01 16:00:00,LONG,1.35,1.35,tp,0.004,1,0.7501,1
2022-01-01 20:00:00,SHORT,1.38,1.37,tp,0.004025,1,0.7408,1
2022-01-02 00:00:00,SHORT,1.36,1.35,tp,0.004025,1,0.8831,1
2022-01-02 04:00:00,LONG,1.36,1.36,tp,0.004,1,0.8499,1
2022-01-02 08:00:00,SHORT,1.36,1.36,tp,0.004025,1,0.7852,1
2022-01-02 12:00:00,SHORT,1.37,1.36,tp,0.004025,1,0.7891,1
2022-01-02 16:00:00,SHORT,1.36,1.37,sl,-0.003991,0,0.761,1
2022-01-02 20:00:00,LONG,1.38,1.37,sl,-0.004,0,0.6818,1
2022-01-03 00:00:00,SHORT,1.35,1.35,sl,-0.003991,0,0.7006,1
2022-01-03 04:00:00,LONG,1.35,1.36,tp,0.004,1,0.8648,1
2022-01-03 08:00:00,SHORT,1.37,1.36,tp,0.004025,1,0.7146,1
2022-01-03 12:00:00,SHORT,1.35,1.35,tp,0.004025,1,0.6592,1
2022-01-03 16:00:00,SHORT,1.33,1.32,tp,0.004025,1,0.8643,1
2022-01-03 20:00:00,SHORT,1.32,1.31,tp,0.004025,1,0.834,1
2022-01-04 00:00:00,LONG,1.31,1.32,tp,0.004,1,0.853,1
2022-01-04 04:00:00,SHORT,1.32,1.33,sl,-0.003991,0,0.81,1
2022-01-04 08:00:00,SHORT,1.34,1.33,tp,0.004025,1,0.8203,1
2022-01-04 12:00:00,SHORT,1.34,1.33,tp,0.004025,1,0.9228,1
2022-01-04 16:00:00,LONG,1.32,1.32,tp,0.004,1,0.8707,1
2022-01-04 20:00:00,LONG,1.31,1.32,tp,0.004,1,0.73,1
2022-01-05 00:00:00,SHORT,1.33,1.34,sl,-0.003991,0,0.8033,1
2022-01-05 04:00:00,SHORT,1.34,1.33,tp,0.004025,1,0.7785,1
2022-01-05 08:00:00,SHORT,1.33,1.32,tp,0.004025,1,0.8752,1
2022-01-05 12:00:00,SHORT,1.33,1.32,tp,0.004025,1,0.8651,1
2022-01-05 16:00:00,SHORT,1.26,1.25,tp,0.004025,1,0.9276,1
2022-01-05 20:00:00,LONG,1.23,1.24,tp,0.004,1,0.9538,1
2022-01-06 00:00:00,LONG,1.2,1.21,tp,0.004,1,0.9415,1
2022-01-06 04:00:00,SHORT,1.22,1.22,tp,0.004025,1,0.8691,1
2022-01-06 08:00:00,SHORT,1.2,1.2,tp,0.004025,1,0.869,1
2022-01-06 12:00:00,LONG,1.23,1.24,tp,0.004,1,0.9373,1
2022-01-06 16:00:00,LONG,1.25,1.25,tp,0.004,1,0.8906,1
2022-01-06 20:00:00,SHORT,1.28,1.27,tp,0.004025,1,0.9292,1
2022-01-07 00:00:00,SHORT,1.21,1.2,tp,0.004025,1,0.9186,1
2022-01-07 04:00:00,LONG,1.21,1.21,tp,0.004,1,0.937,1
2022-01-07 08:00:00,SHORT,1.23,1.23,tp,0.004025,1,0.8689,1
2022-01-07 12:00:00,SHORT,1.21,1.2,tp,0.004025,1,0.8879,1
2022-01-07 16:00:00,LONG,1.23,1.22,sl,-0.004,0,0.8894,1
2022-01-07 20:00:00,LONG,1.21,1.22,tp,0.004,1,0.8406,1
2022-01-08 00:00:00,LONG,1.22,1.23,tp,0.004,1,0.844,1
2022-01-08 04:00:00,SHORT,1.24,1.24,sl,-0.003991,0,0.8319,1
2022-01-08 08:00:00,SHORT,1.24,1.23,tp,0.004025,1,0.8909,1
2022-01-08 12:00:00,SHORT,1.21,1.21,tp,0.004025,1,0.8028,1
2022-01-08 16:00:00,LONG,1.15,1.15,tp,0.004,1,0.9578,1
2022-01-08 20:00:00,LONG,1.18,1.19,tp,0.004,1,0.9065,1
2022-01-09 00:00:00,LONG,1.18,1.18,tp,0.004,1,0.8897,1
2022-01-09 04:00:00,LONG,1.18,1.17,sl,-0.004,0,0.9097,1
2022-01-09 08:00:00,LONG,1.16,1.17,tp,0.004,1,0.8752,1
2022-01-09 12:00:00,LONG,1.16,1.17,tp,0.004,1,0.9501,1
2022-01-09 16:00:00,LONG,1.2,1.2,sl,-0.004,0,0.8959,1
2022-01-09 20:00:00,LONG,1.17,1.18,tp,0.004,1,0.8917,1
2022-01-10 00:00:00,LONG,1.16,1.17,tp,0.004,1,0.8315,1
2022-01-10 04:00:00,LONG,1.18,1.17,sl,-0.004,0,0.7353,1
2022-01-10 08:00:00,SHORT,1.15,1.15,tp,0.004025,1,0.8411,1
2022-01-10 12:00:00,LONG,1.11,1.12,tp,0.004,1,0.9469,1
2022-01-10 16:00:00,SHORT,1.11,1.11,tp,0.004025,1,0.9026,1
2022-01-10 20:00:00,LONG,1.12,1.13,tp,0.004,1,0.8806,1
2022-01-11 00:00:00,SHORT,1.16,1.16,tp,0.004025,1,0.9109,1
2022-01-11 04:00:00,LONG,1.16,1.16,tp,0.004,1,0.8355,1
2022-01-11 08:00:00,LONG,1.14,1.15,tp,0.004,1,0.9061,1
2022-01-11 12:00:00,SHORT,1.16,1.16,sl,-0.003991,0,0.8576,1
2022-01-11 16:00:00,LONG,1.19,1.19,tp,0.004,1,0.892,1
2022-01-11 20:00:00,SHORT,1.19,1.19,sl,-0.003991,0,0.801,1
2022-01-12 00:00:00,LONG,1.22,1.22,sl,-0.004,0,0.8217,1
